text	label
直接罰萬啦根本生化武器	Non-offensive
罩哥借分享唷	Non-offensive
間哥，要好好疼惜委員唷呼呼秀秀	Non-offensive
賴宥芸凃詠銓佐助真的是擋不住的魅力欸	Non-offensive
嗯嗯沒錯的一堆	Non-offensive
分鐘就打了這些就這	Non-offensive
突然知道為什麼佐助一直不回家這老婆憾	Non-offensive
許許許呂怡蓉	Non-offensive
叼報導這些搞琳咩	Non-offensive
怪了不管這些嗎	Non-offensive
為什麼這種的都還有人要真心不理解ㄟ	Non-offensive
這些人給你一樣一人一票看你還笑不笑的出來	Non-offensive
可惡才五千多讚	Non-offensive
然後他就被奴隸幹掉了	Non-offensive
靠自己勞力值得大家關照，那些只會騙丶搶的年輕力壯之徒要汗顔了	Non-offensive
牠可能以為白兵是超星拳婦的那個	Non-offensive
休班警案件都急增啦咁又唔見你搞搞佢阿局長	Non-offensive
不是吧我覺得你本人還蠻正的	Non-offensive
加油你一定可以出頭的	Non-offensive
是要他選總統嗎	Non-offensive
槓我的朋友裡面居然有製杖	Non-offensive
胎胎何時要分享健身菜單內容敲碗	Non-offensive
這麼離經叛道的一個人，說起把拔馬麻卻一臉溫柔，真好	Non-offensive
哪像我兩個都沒有	Non-offensive
沒關係原諒他們可憐無處去	Non-offensive
仇女那群最好都單身一輩子別出來害人了┐｀┌	Non-offensive
做自己很好啊看你講那些酸民很療癒	Non-offensive
劈卡皮卡啾	Non-offensive
黃宛婷先標記留紀錄晚點認真看	Non-offensive
總之就是死光光然後好耶	Non-offensive
範小倩不可能	Non-offensive
彩華姊你別鬧了快回來	Non-offensive
怎能期待前柯累累黨裡有正常人呢	Non-offensive
童你能以後出英文片嗎哈哈哈	Non-offensive
謝峻宇笑死我算哪種	Non-offensive
個男主角好搞笑	Non-offensive
兩個人溝通好就好閒雜嘴人等速速退離	Non-offensive
有骨氣，挑戰桃園市長	Non-offensive
無所謂啦	Non-offensive
退坑還敢回來沒材料不會解任務嗎任務一堆都有給還敢說是你老婆	Non-offensive
刪啦，討厭	Non-offensive
許瑄你怎麼看	Non-offensive
好帥的兩夫妻	Non-offensive
學弟恭喜	Non-offensive
妳女兒怎了	Non-offensive
阿姨好凶	Non-offensive
情勒大師吶	Non-offensive
呢隻啦同你一樣	Non-offensive
八校聯盟是哪八校	Non-offensive
桂雛菊贊啦	Non-offensive
竹北高中長的很像	Non-offensive
無私奉獻的愛	Non-offensive
東毅好辛福有這麼好的父母加油	Non-offensive
看你修理黃雪琴，真是太過癮了，給你拍拍手	Non-offensive
我沒有要拍土狼狼屁我是真的認真納悶他為什麼膽子這麼大敢槓土狼	Non-offensive
你就是這些學生	Non-offensive
這種話要去美國日本說才算數	Non-offensive
林均恩到嗎	Non-offensive
還真的有人覺得要謝佩芸	Non-offensive
吾日汝姉那時候革命竟然有在上面	Non-offensive
加油加油，	Non-offensive
完蛋了我算是都幾嗎	Non-offensive
何老師出來面對	Non-offensive
這個大麻有點美	Non-offensive
果然是女神被咬了這樣多次還能活著	Non-offensive
讓他賠死	Non-offensive
美美美美美	Non-offensive
師兄情商很高	Non-offensive
好在有你一個愛鍚佢既新主人照顧	Non-offensive
原來是女的蛤失望	Non-offensive
應該祝他們能成功出國玩得武漢	Non-offensive
她為什麼能騎機車	Non-offensive
呱吉帥到爆	Non-offensive
哪來的勇氣敢這樣過彎阿	Non-offensive
踢球只要隊友放人守龍門我堪稱糖豆界美斯	Non-offensive
你的阿爸阿媽感到很欣慰了，現在他們下一個目標就是要喝媳婦茶了	Non-offensive
這位阿伯已經贏過很多人了加油	Non-offensive
林廷緯徐應該要敬老尊賢	Non-offensive
隻豬同你一樣	Non-offensive
影封面原來都咁多故事多謝方丈咁究竟邊兩個係人妖	Non-offensive
你都已經知道是猴子了是還能多好	Non-offensive
垃圾都去	Non-offensive
手拖手坐喺俄軍坦克前面嗰畫面仲靚呀，贏硬比	Non-offensive
唐絜痛死	Non-offensive
未看先猜某星爆教主	Non-offensive
真的狠不簡單值得信任的人物	Non-offensive
加油好嗎	Non-offensive
你喜愛嘅拜登出賣咗烏克蘭啦你唔好懶煽情啦	Non-offensive
有出帽耶	Non-offensive
彭老師，您乃真男人真英雄，有為有守敢言人不敢言也；感謝您	Non-offensive
以後可以在槍彈活動大聲喊幹你小高了嗎誤	Non-offensive
親手足無誤只有家人可以超越家人	Non-offensive
為了相信而相信・・吾願繼續追隨大濕・・	Non-offensive
喪心病狂	Non-offensive
可能萬安不在吧	Non-offensive
大濕辛苦了	Non-offensive
李沛儒你看	Non-offensive
哇喔狠打臉	Non-offensive
嗯看來年代久遠大家都不知道還有幾個關鍵人物	Non-offensive
某黨不抹黑不會選阿只會躲暗處的老鼠加油	Non-offensive
你怎麼變了模樣，跟你業配簡直就是兩個人	Non-offensive
放心啦無慾牲那種素質的衝洞哥都不成功了	Non-offensive
沒他汐止能住人嗎	Non-offensive
我完全沒有把男主角放在眼裡眼裡只有臥底警察	Non-offensive
他媽的給我去睡覺喔	Non-offensive
什麼都有你欸才說你舔共，現在又是柯粉，集五個貼紙是有送獎品	Non-offensive
你已經成功了	Non-offensive
艾德大哭妳誰	Non-offensive
很明顯有東西回彈啊當大家傻子	Non-offensive
陳建瑋武道一坨屎	Non-offensive
好耶，友耶做昨	Non-offensive
妳應該長得門當戶對	Non-offensive
業者如死是應該的這叫四好夲不該這樣幹他們偏要這樣幹幹幹幹	Non-offensive
風城其實是瘋城吧	Non-offensive
娘娘聰慧善良偶好喜歡	Non-offensive
曾宇君好強喔	Non-offensive
你好麻煩看一下私訊欄	Non-offensive
大帥啊怎麼不帥	Non-offensive
繼續星就好	Non-offensive
老猴人跟老最可怕了	Non-offensive
社會我櫻姐	Non-offensive
五萬不還名字不改也不敢嗆人唉今非昔比	Non-offensive
魏一玄你就是你再吹冷氣啊	Non-offensive
好身材好美	Non-offensive
加油歡迎來高雄	Non-offensive
跪求認識覺媽	Non-offensive
有道理呢	Non-offensive
你贏了，小商人最高	Non-offensive
劉姿妤你的古人帥帥	Non-offensive
連樂高都能業配了婊姐真是多角化發展	Non-offensive
想知道到底是回的還是統哥哥	Non-offensive
孺生李陳德妹	Non-offensive
王峙豪來	Non-offensive
果然還是那個尊	Non-offensive
不認同人都不在了有什麼恩怨都該一筆勾銷了	Non-offensive
檳榔那張嘴讓個資法整個沒用阿北好棒	Non-offensive
黃妤婷看起來	Non-offensive
你的提議是寫完臉書上進議會爭取阿	Non-offensive
人地打杖張旅行相，左膠痴撚線	Non-offensive
受政治拖累，好犧牲	Non-offensive
阿津習慣就好因為很多年齡層都在以下腦子還尚未成熟	Non-offensive
乖巧的妹妹加油	Non-offensive
鄧為真的超帥	Non-offensive
中時自己是什麼素質敢講別人	Non-offensive
謝謝您祝您冬至福至	Non-offensive
你只是缺乏自信	Non-offensive
覺媽，世界需要你	Non-offensive
你確定你打這麼多那些人會懂	Non-offensive
謝謝齊麟	Non-offensive
扁ㄑㄧㄚ扁都啊餒，幾炮嘿載ㄍㄧ都啦經ㄍㄧㄣ吼	Non-offensive
你怎麼會這麼瘦又這麼白	Non-offensive
擋人財路總要出來還	Non-offensive
六姓天龍表示：	Non-offensive
阿航你永遠是夜空中最拉轟的男人	Non-offensive
都是坑阿	Non-offensive
阿明加油祝你一切順心如意	Non-offensive
唔好咁啦	Non-offensive
而家知唔撚知香港點解搞成咁呀柒菇碌	Non-offensive
搵埋文化監暴一齊篤灰先	Non-offensive
所以家園要怎麼進	Non-offensive
江哥好帥	Non-offensive
格格一路好走	Non-offensive
哇靠居然有人在問卦紅人	Non-offensive
明明就九孔	Non-offensive
告訴你衝你就衝不用怕	Non-offensive
一早無呢條友	Non-offensive
了不起，懂學	Non-offensive
可是我覺得妳很漂亮了▽｀肥肚子也啊，可愛	Non-offensive
哈哈哈哈哈牛	Non-offensive
他是說擱置法	Non-offensive
靠べさしゃう	Non-offensive
周明佳一起來養豬	Non-offensive
真的是文化弱勢	Non-offensive
石捷寧一堆古人出來留言了	Non-offensive
超爽的撿到一百塊	Non-offensive
你教下你個老蕭啦不停係度賴香港人唔打針	Non-offensive
詹雅婷值千金	Non-offensive
祝福奶奶辛苦小寶了	Non-offensive
哇乾扣ㄟ	Non-offensive
好奇哪裡認識美軍的前男友跟現任男友	Non-offensive
李加分這個血觀音陰險冷血玩弄民粹只是為了硬抝錢	Non-offensive
哈哈請鬼拿藥單	Non-offensive
黃品銘韓思達火線的	Non-offensive
收山啦連幫你兜既人都冇含啦	Non-offensive
大哥有個好媽媽，思路清晰，表達明確那一輩來說很不簡單	Non-offensive
回家試你貓	Non-offensive
加油你的內容有高度	Non-offensive
這兩個人何來帥別再拱了	Non-offensive
太猛了這個	Non-offensive
王譯萱在你們桃園啊做愛心ㄧ下	Non-offensive
我怎麼小辣跟斯亞有幾分像啊	Non-offensive
專業文，推	Non-offensive
陳正浩反攻的號角都吹起來了還不跟嗎	Non-offensive
凍甲啦凍甲	Non-offensive
可惜不姓吳	Non-offensive
厭世小怕	Non-offensive
李珏踢哎恩歡樂一籮筐	Non-offensive
人生肥宅你竟敢用我的梗來抄襲我西寧	Non-offensive
啟智老母好忙	Non-offensive
應該比段片佢響美國嘅兄弟姊妹睇下	Non-offensive
所以我說那個有狐尾可以吸的不是銀大的專業嗎敲碗	Non-offensive
血肉表示：我要看到殺翻現場	Non-offensive
宛爺是最棒的新的一年一定多多用新臺幣多砸妳	Non-offensive
那些嘴賤的現在看見逆逆都閉嘴了吧沒一個說的準的	Non-offensive
去騎摩托車吧	Non-offensive
不愧是，超高校級的幹你小高	Non-offensive
牛頓同學，你辛苦了給你抱一個	Non-offensive
鵝死不要臉	Non-offensive
哈哈哈我也要找一個	Non-offensive
李政宰女友大象集團千金真的不是醜路人	Non-offensive
張奕承想去	Non-offensive
讓弱智生弱智上一代的問題最大	Non-offensive
他兒子好可憐是個工具嗎	Non-offensive
異象才對吧	Non-offensive
奧巴馬都唔夠黑	Non-offensive
什麼人都有	Non-offensive
一起努力的情感繼續延續加油	Non-offensive
林秋平阿舅買一下	Non-offensive
是要幾篇啦	Non-offensive
你不要因為胎胎心軟只讓你睡陽臺就激怒她	Non-offensive
阿潮應該係李榮潮	Non-offensive
茶裡還好嗎	Non-offensive
希望聽你歌	Non-offensive
妳欠烏蘇拉一句道歉	Non-offensive
花時間找到這格的人對於真的不是普通的不熟悉	Non-offensive
甜咖啡陳冠丞請跟我一起打摳	Non-offensive
凌筱瑾看下面留言	Non-offensive
又把真嗣推向絕望真滴可憐	Non-offensive
牡丹下死，做也風流	Non-offensive
簡語嵐這個就是你啊，起司拉桿	Non-offensive
就把本來的皮帶裝回去新的拿回來讓他自己找別家∼	Non-offensive
葉鑫你來的	Non-offensive
童萌會會長欸	Non-offensive
的新手地圖嗚嗚嗚嗚	Non-offensive
歸剛丫這口嗨民族、改不了現在烏克蘭看到華人就打	Non-offensive
團長什麼時候看你對蔡英文不禮貌一下啊等你喔	Non-offensive
迷有綽啦	Non-offensive
柏崴挑釁一個極致欸	Non-offensive
這個抗議了沒	Non-offensive
人家說出實話也不行	Non-offensive
一槍一個僅限自盡	Non-offensive
好了啦國動	Non-offensive
考上又如何能保證以後月賺好幾十萬嗎	Non-offensive
呱吉，大港你贏了	Non-offensive
今天沒把你弄下去我就不是東巴了	Non-offensive
跟你哥哥小玉一樣的意思	Non-offensive
早安採辰	Non-offensive
你倒數第二段還空一格，你當作文喔	Non-offensive
微婷微婷往下看	Non-offensive
難過蘿莉要好好照顧啦	Non-offensive
世事給你看穿	Non-offensive
姓張的怎麼了嗎	Non-offensive
暐哲，蔡鎮安桃園人去買買吧	Non-offensive
害我想到我帶碗給你稀釋麻辣鍋ㄉ料	Non-offensive
最左邊那個是不是有扒什麼	Non-offensive
你真的想知道嗎來阿啾學長告訴你到我房間來	Non-offensive
不到最後一刻絕對不姆	Non-offensive
起義貓貓教趁現在把兔兔拉下來	Non-offensive
他是不是刪留言了這樣亂祝福人家真的很沒氣度捏	Non-offensive
直播界唯一清流張嘉航	Non-offensive
林阿棋的照片才應該公佈	Non-offensive
你又完蛋了	Non-offensive
玉後他現在人已經不在小港醫院對面了因為店以盤讓給別人做了	Non-offensive
同意，沒打死賤人的自己才是聖人	Non-offensive
來喝一杯啊	Non-offensive
跟黑粉打情罵俏吧	Non-offensive
夏雨萱快來看漫才處女秀豪平熊熊真的熊豪笑	Non-offensive
求上車這片名	Non-offensive
你不問蠢問題大家會撻伐你嗎	Non-offensive
星矢都冇打得咁快	Non-offensive
市長你的努力大家都看到，加油	Non-offensive
恭喜進研究生地獄	Non-offensive
他的腦袋真的傷得不輕	Non-offensive
你把棒球界的嗨咖放哪去了	Non-offensive
沈詣翔賺到	Non-offensive
辛苦了跟你提醒一下不要太會做事不然會更累	Non-offensive
小啾香香的	Non-offensive
冇艦都點燃唔番我對野水既愛速吸同阿武熊好正正☺	Non-offensive
李欣柔佐助好帥	Non-offensive
林家裕你偶像	Non-offensive
遊子諏周佳鋐	Non-offensive
根本貓鯊	Non-offensive
一起詐騙集團好手好腳，這種最值得尊敬	Non-offensive
道白姐早安週二愉快	Non-offensive
柯文哲就保守派呀	Non-offensive
綾波小天使	Non-offensive
我腦中有個人	Non-offensive
真的是半斤八兩	Non-offensive
你被生下來當個學生年想報考美術學校結果落榜大開殺戒永世流傳	Non-offensive
乜唔係神經病發噏瘋	Non-offensive
原辛苦了	Non-offensive
我直接跳到最後本想打給你問你李濂森怎麼了	Non-offensive
翁嘉昱在力行路欸	Non-offensive
能過在說吧	Non-offensive
國軍兵力缺口一大塊趕快回國實現夢想，為國奉獻國家不會虧待你的	Non-offensive
楊佩蓉明明超好看	Non-offensive
吱哪詭各	Non-offensive
所以你跟空一格蔣公沒遇到	Non-offensive
其實我覺得所有伊布都他媽騷爆	Non-offensive
這下被抓了＃統編移工恐遭鞭刑	Non-offensive
奶奶一定會平安的哦都親自到夢中告訴他了	Non-offensive
僑宴呵呵	Non-offensive
吳孟恆殺小古人一堆看留言	Non-offensive
孔劉帥的毫無疑問	Non-offensive
臺灣的技術錢怎麼那麼不值錢	Non-offensive
顧尹榛沒唬爛快笑死桃腳那個可愛多了	Non-offensive
其實沒有黎明卿就不會有毛毛卿但我還是幹你黎明	Non-offensive
老闆你做的對	Non-offensive
沒有罹難者沒有飛機失事一齊皆幻覺施主	Non-offensive
林思辰你懂的	Non-offensive
童萌會你敢嘴	Non-offensive
阿明，你很棒，加油	Non-offensive
這叛太輕了啦	Non-offensive
陳詠絮感覺你就會去看	Non-offensive
毫無誠意的道歉，不會再買提提研	Non-offensive
情何以堪尤達蕭於萱看一下留言的人名字	Non-offensive
他是男的	Non-offensive
娘娘好棒	Non-offensive
狄慧有耐心	Non-offensive
哈哈哈很會演	Non-offensive
張育緯小緯是誰	Non-offensive
這個要挺	Non-offensive
郭妍妍ㄍ	Non-offensive
說你做的做你說的別理改不了吃的	Non-offensive
里港阿嬤讚	Non-offensive
路克他爸就是黑武士	Non-offensive
錢怎不來去行善	Non-offensive
惡魔妹子香到吐血	Non-offensive
照顧他太麻煩充軍以狀國威	Non-offensive
跟我顆石頭沒有一張五星和四星從者一樣悲慘呢	Non-offensive
江風星你需要更集中一點∀	Non-offensive
你有種就拒用臉書啊完文還不是真香	Non-offensive
所以的賴是你回的嗎阿航	Non-offensive
